,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
43,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SSV_20210925T105804_20210925T105832_028853_037188_FBE1,1632567484000,COPERNICUS/S2_SR_HARMONIZED/20210925T023551_20210925T024855_T49MDM,1632538810628,22.923633,2021-09-25,RawaPening
44,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211025T105846_20211025T105914_040274_04C5AB_3795,1635159526000,COPERNICUS/S2_SR_HARMONIZED/20211025T023801_20211025T025107_T49MDN,1635130797812,15.148367,2021-10-25,RawaPening
45,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211224T105844_20211224T105912_041149_04E3B7_E459,1640343524000,COPERNICUS/S2_SR_HARMONIZED/20211224T024121_20211224T025430_T49MDM,1640314808434,29.2756,2021-12-24,RawaPening
46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220314T221753_20220314T221818_042323_050B94_66C6,1647296273000,COPERNICUS/S2_SR_HARMONIZED/20220314T023551_20220314T024859_T49MDN,1647226796694,33.363211,2022-03-14,RawaPening
47,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230309T221759_20230309T221823_047573_05B686_453A,1678400279000,COPERNICUS/S2_SR_HARMONIZED/20230309T023531_20230309T024832_T49MDN,1678330787647,37.660542,2023-03-09,RawaPening
48,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230617T105852_20230617T105920_049024_05E542_F56A,1686999532000,COPERNICUS/S2_SR_HARMONIZED/20230617T023531_20230617T025258_T49MDM,1686970811314,35.785839,2023-06-17,RawaPening
49,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230617T105852_20230617T105920_049024_05E542_F56A,1686999532000,COPERNICUS/S2_SR_HARMONIZED/20230617T023531_20230617T025258_T49MDN,1686970796879,13.228515,2023-06-17,RawaPening
50,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230816T105855_20230816T105923_049899_060095_A29D,1692183535000,COPERNICUS/S2_SR_HARMONIZED/20230816T023551_20230816T025407_T49MDM,1692154812830,3.637695,2023-08-16,RawaPening
51,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230816T105855_20230816T105923_049899_060095_A29D,1692183535000,COPERNICUS/S2_SR_HARMONIZED/20230816T023551_20230816T025407_T49MDN,1692154798384,5.802149,2023-08-16,RawaPening
52,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230905T221808_20230905T221832_050198_060AC4_31B8,1693952288000,COPERNICUS/S2_SR_HARMONIZED/20230905T023531_20230905T025556_T49MDM,1693882812281,0.071629,2023-09-05,RawaPening
