,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
26,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200102T003919_20200102T003944_019631_02519C_B267,1577925559000,COPERNICUS/S2_SR_HARMONIZED/20200102T170711_20200102T171105_T14QNF,1577985514629,13.411986,2020-01-02,Valsequillo
27,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200117T122615_20200117T122640_030840_0389DE_0A78,1579263975000,COPERNICUS/S2_SR_HARMONIZED/20200117T170629_20200117T171145_T14QNF,1579281514070,1.852398,2020-01-17,Valsequillo
28,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200117T122615_20200117T122640_030840_0389DE_0A78,1579263975000,COPERNICUS/S2_SR_HARMONIZED/20200117T170629_20200117T171145_T14QNG,1579281499799,1.698392,2020-01-17,Valsequillo
29,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200216T122521_20200216T122546_020294_0266F0_EC0C,1581855921000,COPERNICUS/S2_SR_HARMONIZED/20200216T170359_20200216T171810_T14QNF,1581873515993,0.09111,2020-02-16,Valsequillo
30,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200216T122521_20200216T122546_020294_0266F0_EC0C,1581855921000,COPERNICUS/S2_SR_HARMONIZED/20200216T170359_20200216T171810_T14QNG,1581873502237,2.436032,2020-02-16,Valsequillo
31,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200302T003917_20200302T003942_020506_026DB6_B62F,1583109557000,COPERNICUS/S2_SR_HARMONIZED/20200302T170211_20200302T171425_T14QNF,1583169515698,0.305159,2020-03-02,Valsequillo
32,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200302T003917_20200302T003942_020506_026DB6_B62F,1583109557000,COPERNICUS/S2_SR_HARMONIZED/20200302T170211_20200302T171425_T14QNG,1583169501432,10.981636,2020-03-02,Valsequillo
33,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200317T122614_20200317T122639_031715_03A840_BDCF,1584447974000,COPERNICUS/S2_SR_HARMONIZED/20200317T165929_20200317T170929_T14QNF,1584465518134,0.616123,2020-03-17,Valsequillo
34,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200317T122614_20200317T122639_031715_03A840_BDCF,1584447974000,COPERNICUS/S2_SR_HARMONIZED/20200317T165929_20200317T170929_T14QNG,1584465503867,6.948528,2020-03-17,Valsequillo
35,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200401T004017_20200401T004042_031927_03AFA8_B53B,1585701617000,COPERNICUS/S2_SR_HARMONIZED/20200401T165851_20200401T171339_T14QNF,1585761516002,0.560554,2020-04-01,Valsequillo
