system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,class_int,class_label,label_id,latitude,lc,location,longitude,obs_date,.geo
0_0_0,294,174,431,584,327,444,776,759,1560,799,3,floating_plants,VE0001_20221224,9.68917516912372,1,Vembanad,76.39332069462445,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,256,133,406,472,301,367,564,553,836,557,3,floating_plants,VE0002_20221224,9.68904825960449,1,Vembanad,76.39398572212505,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,173,112,430,506,323,382,479,477,516,500,3,floating_plants,VE0003_20221224,9.689936625231018,1,Vembanad,76.39733231212789,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_0,254,119,431,478,301,429,683,684,363,753,3,floating_plants,VE0004_20221224,9.68942898801814,1,Vembanad,76.39945610962967,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,144,93,464,506,330,372,430,415,490,405,3,floating_plants,VE0005_20221224,9.689323230168794,1,Vembanad,76.3987696296291,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,275,135,431,590,331,394,654,868,1582,845,3,floating_plants,VE0006_20221224,9.686658121363172,1,Vembanad,76.39087510962239,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,166,87,397,472,282,353,495,546,408,504,3,floating_plants,VE0007_20221224,9.687504189943462,1,Vembanad,76.39117544462265,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,282,169,447,590,351,473,984,773,2114,861,3,floating_plants,VE0008_20221224,9.688879046837576,1,Vembanad,76.38780740211979,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,336,161,440,594,382,472,814,1027,2102,1043,3,floating_plants,VE0009_20221224,9.68490252225563,1,Vembanad,76.38424628711675,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,274,145,445,566,338,436,704,764,1130,712,3,floating_plants,VE0010_20221224,9.683548801012371,1,Vembanad,76.3815432721145,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,178,114,435,459,310,351,415,446,450,452,3,floating_plants,VE0011_20221224,9.683950687576118,1,Vembanad,76.38081388711386,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,139,82,424,433,291,315,385,388,676,397,3,floating_plants,VE0012_20221224,9.68278733041458,1,Vembanad,76.38675622961891,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,143,77,399,427,262,327,446,447,555,387,3,floating_plants,VE0013_20221224,9.682089314183028,1,Vembanad,76.38669187211887,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,263,129,446,540,331,438,715,832,1348,805,3,floating_plants,VE0014_20221224,9.687271521296493,1,Vembanad,76.41058995713912,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,148,85,408,494,321,350,404,368,644,391,3,floating_plants,VE0015_20221224,9.687694555080109,1,Vembanad,76.41009654963871,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,206,116,418,500,325,408,572,556,760,635,3,floating_plants,VE0016_20221224,9.693109340541543,1,Vembanad,76.41353119950551,2022-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
