run_ID,patch_size,test_region,val_region,train_loss,val_loss,epoch_stopped,val_accuracy,val_f1,val_precision,val_recall,val_auroc,train_accuracy,train_f1,train_precision,train_recall,train_auroc,dropout,lr,weight_decay,batch_size,AWEIp95
T-Raw_V-Mul_15px_2026-07-21,15,RawaPening,Mula,0.157534534535807,0.2722218739134924,13,0.9005791544914246,0.8993157148361206,0.8820709586143494,0.9172482490539552,0.9509012699127196,0.9475030899047852,0.9478517770767212,0.9398373961448668,0.956003963947296,0.9823735356330872,0.3237815556863641,0.0083622110372145,0.0067326842501798,64,False
T-Raw_V-Inl_15px_2026-07-21,15,RawaPening,Inle,0.1756191735641984,0.1046561588644981,29,0.9714999794960022,0.9717682003974916,0.9627085328102112,0.9810000061988832,0.9929180145263672,0.9396898150444032,0.9402778744697572,0.9245765209197998,0.95652174949646,0.9772698283195496,0.3237815556863641,0.0083622110372145,0.0067326842501798,64,False
T-Raw_V-Vem_15px_2026-07-21,15,RawaPening,Vembanad,0.1524710529472772,0.1371335926113071,27,0.9555444717407228,0.955610990524292,0.9551345705986024,0.9560878276824952,0.989261507987976,0.9438654184341432,0.944426417350769,0.9282861948013306,0.9611377716064452,0.9846566915512084,0.3237815556863641,0.0083622110372145,0.0067326842501798,64,False
T-Raw_V-Val_15px_2026-07-21,15,RawaPening,Valsequillo,0.1630394733976687,0.1404898034956525,21,0.954901933670044,0.9554263353347778,0.9444444179534912,0.9666666388511658,0.9849586486816406,0.9437721371650696,0.943919837474823,0.9346341490745544,0.9533919095993042,0.9819658398628236,0.3237815556863641,0.0083622110372145,0.0067326842501798,64,False
T-Raw_V-Win_15px_2026-07-21,15,RawaPening,Winam,0.1709548316120827,0.2263315059866601,18,0.911955952644348,0.9114688038825988,0.9170040488243104,0.906000018119812,0.971714735031128,0.9437971711158752,0.9439672827720642,0.934261679649353,0.9538766741752625,0.979266345500946,0.3237815556863641,0.0083622110372145,0.0067326842501798,64,False
T-Win_V-Har_15px_2026-07-21,15,Winam,Hartbeespoort,0.1571151535577495,0.1593557373569237,8,0.9488189220428468,0.9470468163490297,0.9667359590530396,0.9281437397003174,0.9835542440414428,0.9469485282897948,0.9468654990196228,0.9436781406402588,0.9500743746757508,0.983735978603363,0.266001467229597,0.0098541775958465,0.0007824026930832,64,False
T-Win_V-Rod_15px_2026-07-21,15,Winam,Rodman,0.0748039541430562,0.2667949610881427,33,0.9167482852935792,0.921875,0.8691507577896118,0.9814090132713318,0.9761406183242798,0.973822832107544,0.9737536907196044,0.9691144824028016,0.9784375429153442,0.9957848191261292,0.266001467229597,0.0098541775958465,0.0007824026930832,64,False
T-Win_V-Mul_15px_2026-07-21,15,Winam,Mula,0.1827152022327363,0.3264067345604473,5,0.8904440402984619,0.8842427134513855,0.905010461807251,0.8644067645072937,0.9408817291259766,0.9398415684700012,0.9401428699493408,0.9337791800498962,0.946593940258026,0.977652370929718,0.266001467229597,0.0098541775958465,0.0007824026930832,64,False
T-Win_V-Inl_15px_2026-07-21,15,Winam,Inle,0.101544404005398,0.08247098313272,21,0.972000002861023,0.9721946120262146,0.9654832482337952,0.9789999723434448,0.9945899248123168,0.965873658657074,0.9657387733459472,0.9625677466392516,0.9689307808876038,0.9924658536911012,0.266001467229597,0.0098541775958465,0.0007824026930832,64,False
T-Win_V-Vem_15px_2026-07-21,15,Winam,Vembanad,0.0896353496242868,0.1078249741416353,25,0.9700299501419068,0.9700897336006165,0.9691234827041626,0.9710578918457032,0.9905399680137634,0.9682474732398988,0.9681087732315063,0.9651659727096558,0.9710695743560792,0.994298219680786,0.266001467229597,0.0098541775958465,0.0007824026930832,64,False
T-Win_V-Val_15px_2026-07-21,15,Winam,Valsequillo,0.1147310863576308,0.1274029205534972,17,0.954901933670044,0.9552093744277954,0.9487427473068236,0.9617646932601928,0.9877989292144777,0.9595884680747986,0.959431529045105,0.9561923742294312,0.9626927375793456,0.990799844264984,0.266001467229597,0.0098541775958465,0.0007824026930832,64,False
T-Win_V-Raw_15px_2026-07-21,15,Winam,RawaPening,0.0967946068799746,0.0962811765790387,25,0.9660339951515198,0.966303288936615,0.959645688533783,0.9730538725852966,0.9941647052764891,0.9661142230033876,0.9659606218338012,0.9631820917129515,0.9687551856040956,0.993320107460022,0.266001467229597,0.0098541775958465,0.0007824026930832,64,False
